"B04, P12, B02, T09, A07, B10, A08D, P07, A06, P04, B12, A11, T10, P06D, A12, B08, P10, B09, T06, T04, A02, T12, P05, T03D"
"P10, P12, A02, A12, B10D, T04, B02, B12, A07, P07, A11, T03, B08, T10, A08, B04, B09, P05, P06, A06, T12D, T06D, T09, P04"
"P12, P06, T10, A06, P07, P05, A08, A12, B04, B10, A02, T06, T12, P04, B09, T03, T04, A07D, A11, B12D, P10D, B08, B02, T09"
X
"P04, A06, B12, A12, P05, T12, B02, A08, A11, P10, T06, B10D, A02D, T09, P06, P12, B09, T04, A07, B04, P07, B08, T10, T03D"
"B08, T03, B10, A12, A07, P12, A02, P10, B02, T06, A11, T04, A08, P04, P07, T12D, B04, B12, T10, T09, B09, A06, P05D, P06D"
"A08, T10, P07, B12, A12, T09, B02, B08, T06, P12, A02, A06, P04, T04, A11, P06, P10D, B04, P05, B10, T03, B09D, T12, A07D"
X
"B09, A08, T06D, A06, P06, P07, A07, T09, P10D, T03D, A12, B12, P12, T04, B08, B04, T10, P05, P04, B02, B10, T12, A11, A02"
"T06, P04, B10D, A12, T12, B04, A06, P07, A07D, B08, A08D, P05, P10, B09, T10, A11, P12, B02, T09, T04, B12, T03, A02, P06"
"P05, T10, A06, P06, A02D, B09D, B08, B02, T12, T06, T04, A07, P04, P12, P07, B10, B04, T09, A11, T03, A08, A12, P10, B12D"
X
"T10, A12, B08, P12, T09, T12D, B12, T04, P07, A02D, A06, B09, A07, B04, P05, T03, B02, P06, P10, B10, T06D, P04, A08, A11"
"T03, P04, B08, B10, P05D, A02, T10, T09, B12, P07, A07, B02, B09D, T12, B04, P12, P10D, A06, T04, P06, A11, A08, T06, A12"
"B09, T10, T06, T03, P06, T09, P07, P10, A11, A07D, B12D, A08, T04, B08, B02, T12, A06, P04, P12, A02, B10D, A12, P05, B04"
X
"B09, T04, B04, B02, P06D, B12, T06D, A08, A06, T10, B08, A07, P12, P07, P04, A11, P10, T09, A02D, T03, P05, B10, A12, T12"
"B08, A02, P12, P05, B10, T03, T06, B12D, T09, A08, B02, T12D, T04, T10, A07, A11, A12, P06, B09, P07, A06, P04, P10D, B04"
"P10, A12, B04, P07, P04, B12, A07, A02, A11, T03, A06, B09D, P12, P05D, T04, T09, A08D, T06, T12, B08, B10, T10, P06, B02"
X
"B09, P10, T12, A02D, T10, P04, A06, P07, A12, A07, B04, P05D, B12, A08, T04, P06, P12, T06, T03D, T09, B08, A11, B02, B10"
"B04, T12D, T03, P06, P04, B10, T10, T04, A11, T06, B02, B12D, T09, B09, A12, P10, P07, P12, A02, A06, P05, B08, A08D, A07"
"P10D, A07, T04, T10, B12, P12, P04, P07, B09, B08, B10D, A06, T06D, T12, P06, B04, A12, A02, B02, T09, A08, T03, P05, A11"
X
"B12D, A06, T10, T12, A11, P07, B09, P10, P12, P04, A12, T09, A02D, A07, B02, B08, T04, B10, T03, T06, P05, A08, P06D, B04"
"B12, P10D, T06, P04, P12, B04, A08, B09, B02, B08, A07D, A11, A06, T03, P05D, P07, T12, A12, T09, T10, A02, T04, P06, B10"
"T06D, A07, P05, P06, A08D, T09, P12, A06, B04, T10, P10, A12, A11, A02, T03D, B09, T04, P07, T12, B08, B10, B02, B12, P04"
X
"T10, B10, B08, P06D, A11, P05, B09, P07, A06, P12, B02, T06, A12, B12, T03, T12, A02D, A08, T09, P04, B04, A07, P10D, T04"
"T04, P12, P04, A12, T09, B09D, A08, P05, T10, A07D, T03, A02, T06, A11, T12, P10, B12D, P07, B10, B04, P06, A06, B02, B08"
"P06, B09, T03D, T04, T10, A07, A06, A02, T06, B12, A12, B10D, P12, B02, B08, P05D, P10, T12, A08, P07, A11, T09, B04, P04"
X
"P10D, A07, B10, T04, P04, T09, P07, A11, T10, P06, A06, T12, T06, B09, A02, B04, B08, P05D, P12, B12D, T03, A08, A12, B02"
"A11, B02, A02D, B04, A08, P04, T03, T04, P05, B10, P12, T09, P07, T12, P10, A07D, P06D, T06, A12, B08, T10, B12, B09, A06"
"T03, B10D, B04, P10, T09, B02, T04, P04, P07, A11, P06, A07, B12, A06, P05, T06, A08, P12, T10, B09D, A02, T12D, B08, A12"
X
"B02, A11, P06, A08D, A06, P04, T12, P10, T06D, A02, A12, A07, T03, B04, P07, B09, P05D, B10, T09, B12, T10, T04, P12, B08"
"B12, A02, T09, A11, A12, T06, P10, T10, A06, T03D, B02, A07, P07, B10D, P06, B09D, B04, T04, B08, A08, P05, T12, P12, P04"
"P05, B02, P04, A08, A11, T06, A07, P06, T04, T10, B04, A06, A12, T12D, B09, P12, A02D, T03, B10, P07, B12D, T09, P10, B08"
X
