"P08, B11, P01, B01, A06, P07, A09, B12, T10D, P02, T08, T03, P11, A02, B07, A11, T12, B08D, A08, A04D, T06, B02, T05, P06"
"T08D, T05, B12, B11, A09, T06, T03, A11, A06, A02, B01, P07, P01D, B02, B08, P06, T12, P11, A08, A04, B07, T10, P08D, P02"
"T03D, T12, B11D, T08, B02, P02, A04, A09, T06, A02, B01, A06, P11, A11, P08, P07, T05, T10, P06, B07, P01, A08, B08, B12D"
X
"B01, P11, T08, T10, T06, T12, B02, P01, T03, A04D, B08, P07, A09, A11, P02, T05, P08, A02D, B11D, B12, A06, A08, B07, P06"
"T05, B07, A11, B12, P08D, A06, P07, A04, T03D, B02, T08D, P06, A08, B01, P11, T12, P01, B08, P02, A02, T06, T10, A09, B11"
"A04, T12, A11, B08D, B11, A06, P07, P11, A08, B01, P02, A09D, B02, P08, T05, B12, B07, T08, T10D, P06, P01, T06, A02, T03"
X
"A06, P06, P01, T12, A09, T08, B02, B08D, A02D, B12D, P07, P08, P11, T06, T03, A08, B11, B01, B07, A04, T10, P02, T05, A11"
"P02, P08, A06, T05, A08, P11, B08, A02, T12, T08, P06D, B02, B01, B12, P07, T03D, A09, B11D, T06, A11, P01, A04, T10, B07"
"T12, B02, A09D, P01D, B11, B12, A11, T06, P11, B07, P07, A06, A04, P06, P08, T10D, T05, P02, B08, T08, A08, B01, A02, T03"
X
"P01D, B02, P11, A06, P08, B08D, A04, T05, T10, B01, T03, P02, P07, B12, A09D, B07, T12, T06, T08, A11, A02, A08, B11, P06"
"A08, B12, B08, A06, A02D, T03, T08, P06, T06, P08D, B02, P11, P07, T05, A04, B11, T12, B01, A11, A09, P01, T10D, P02, B07"
"A08, A02, A04D, T05, T10, B02, P08, T03, B12, B08, B07, T06, P01, P11, T08, P07, A09, B11D, A06, A11, B01, P06D, T12, P02"
X
"T08D, B07, A02D, B01, P02, P08, T10D, A06, P01, T12, B11, A04, B08, A11, T05, P07, T03, P11, T06, A09, P06, B02, A08, B12"
"T08, B11, P01, A08, A06, T10, B02, A04, B07, B01, P07, A11, P02, T12, P11, T06, T03, P06D, P08, B08, A09D, A02, T05, B12D"
"P01, T08, T05, B12, P02, P06, T06, P07, T03, P08D, T12, B02, A02, P11, A06, B01, A11, B07, B11D, B08, T10, A08, A04D, A09"
X
"T03, B08, P08, A04, B02, T12, A06, A09, A02, T10D, T06, T05, P01, B01, P02, P07, P11, B12, P06D, A08, A11, B11D, T08, B07"
"T05, B08D, T08, T12, B07, B12, B02, P06, P01, A08, A06, P11, A02D, T10, B01, P07, A04, T03D, A11, P02, P08, B11, A09, T06"
"P02, P11, A08, T06, B02, A06, P08, T08, A02, P01, T05, P06, P07, A11, B01, A09D, T12, B12D, B11, B08, A04D, T10, B07, T03"
X
"A09, T06, A11, A06, T10, T05, P11, A04, A02, T03, P08, P02, T08, B12D, B11D, P01, T12, B07, B08, B02, B01, P07, P06D, A08"
"P02, T05, T03D, A11, A06, B12, B11, T10, P07, A08, P06, P08, B08D, B07, P01D, A02, P11, T06, A09, T12, T08, B01, A04, B02"
"B11, T12, T06, P01, A09, P11, B01, B07, P02, P06, A06, P08, A08, A02D, T10D, T03, B12, B02, A11, T08, P07, A04D, B08, T05"
X
"B08, T06, P06, T03, A11, B11, B02, P02, B12, T10D, P08D, T05, A09D, B07, P11, A08, A06, T12, T08, A04, P01, P07, A02, B01"
"P07, B12, T10, A11, P02, T05, A02, P06D, B08, T06, A06, A09, B01, T08, P08, T12, A04D, B11, B02, P01D, A08, T03, B07, P11"
"P01, B01, P06, T10, A06, T05, P07, B07, B08, T03, T06, P02, A04, P11, A09, B11D, A08, T08D, A02D, T12, B02, B12, P08, A11"
X
"P08, P11, T03, B01, P06, B12, A09, T10D, B11, A02, A06, P07, A08, T12, B07, A04D, A11, B02, P01, T05, B08, T08D, P02, T06"
"P02, B11D, P07, T12, A11, B07, T05, B08, A04, B01, T03D, B02, P06, T10, T08, P08, P01, A02, A08, B12D, T06, A09, P11, A06"
"T03, T08, B07, P11, P01, T12, A06, T10, B01, P02, B08, T05, P06D, A08, P07, T06, A09, B11, A04, A02D, B02, A11, B12, P08D"
X
"P08, T03, A04, P06, A06, P02, T05, B07, B12, B01, T06, P07, B02, T12, T08, A02D, A08, P01D, A11, B08D, B11, P11, A09, T10"
"T12, B02, P06D, B07, A06, P02, P08, T10, B01, B12D, P11, T06, A08, P01, T03, P07, A11, A09, B11, A02, T05, T08D, B08, A04"
"T03D, T10, B01, A02, B02, P01, B12, P11, A08, A11, P07, B08, B11D, A06, T08, B07, T06, A04, T05, A09D, P02, P08, T12, P06"
X
