"B12D, T01, P06, B05, T08, P11, B04, P10, A09, A07, A03, B06, T07, P09, B10, T10, A11, T03D, P03D, B11, A02, T06, A06, P07"
"T09, A04, B07, T12, B12, P07, A11, T07D, P11, A03, B06, A09D, P02, T03, A10, B03, T05, P12, P03, T08, A01, B04D, B09, P04"
"A05, B02, P05, B01, A08, A03, T11, P01, T04, P08, B12, P11D, T07, B04, T08D, A09, A11D, P03, B06, T02, A12, B08, P07, T03"
X
"A02, A06, A11, B05, P03, P10, A09, B06, A03, P07D, T10, T03, B12, T08D, B11, B04D, T06, P09, B10, T07, T01, P06, P11, A07"
"T08, P03D, T12, P11D, B07, T07, B06, P04, A04, A09, T09, P02, P12, B09, P07, A11D, T03, A01, A03, T05, B12, B04, B03, A10"
"B12D, B01, P03, T04, P05, A05, B04, A12, T11, B06, P07, T07D, P11, T03, A09, P08, A08, A11, B02, A03D, T08, B08, T02, P01"
X
"T07, B06, A09D, T03, A02, B05, T01, P09, P03, B12, B04D, P06, A06, B10, P07, A07, T08D, B11, A11, P10, A03, P11, T06, T10"
"P07, P11D, P12, B03, A04, A01, T05, P03D, B07, P02, B12, T03D, T09, A09, T07, T08, A11, B09, A03, B04, T12, P04, A10, B06"
"A05, P11, B08, T04, A11D, T08, T02, B12, B04, T11, B02, A03, P01, P05, B01, A08, P07D, A12, P03, A09, T07D, B06, P08, T03"
X
"P06, T06, B04, T07, T03, P11, A03, A09, B05, A07, P07D, P03, B10, B11, B06, B12, A02, T01, A11D, P10, T08D, A06, P09, T10"
"A09D, A10, A01, P07, T05, T07, A11, A03, P04, P12, P02, B06D, A04, P11, B03, T09, T03D, T12, P03, T08, B09, B07, B04, B12"
"B08, B12, A11, B01, A05, A08, B06, P08, P07, T11, P05, T07D, P03D, T04, T02, A12, A09, A03, P01, P11, B02, T03, B04D, T08"
X
"T03, B04D, P06, T08, B06, A09, B05, T10, A02, A07, A06, P10, B12, T07, A11, P11, A03D, P09, P03, B10, T01, B11, P07D, T06"
"T12, B09, T09, B07, B12, T08D, A04, P07, T05, B04, A11D, A03, A01, P03, P02, T07, P04, A09, P11, B06D, T03, A10, B03, P12"
"T03D, P03D, B02, T07, T08, T02, B06, T11, T04, A09, A08, A03, P11D, P07, P08, A05, B01, P05, B08, A12, B12, P01, A11, B04"
X
"B06, A07, B05, A02, T01, B11, P03, P06, T06, T08D, P09, A11, A09, T07, A03, T10, B04, B12D, P10, T03, A06, B10, P07, P11D"
"B09, P02, B12, T09, B04D, A01, B03, B06, A09, T12, A04, B07, P11, P07, P12, A11, T05, A10, T08, A03D, P04, T07D, T03, P03"
"B08, T11, P05, A12, A08, B12, A11D, T02, B04, B01, A05, B02, T03D, P03, A03, T04, P01, B06, P07D, P11, A09, T08, T07, P08"
X
"A11, T03, T08, A07, B06, T07, P10, B11, P07, P09, B05, B10, T06, P11D, P06, T10, A06, B04, A03, A02, T01, P03D, A09, B12D"
"A09, P02, T03, T12, T07D, A04, B06, B03, B07, A03D, T05, B04, P04, A11, P12, T09, A10, B09, P07D, T08, P03, A01, P11, B12"
"P11, T03D, B01, A03, B08, P01, B12, A12, T07, A08, T02, A05, P08, T11, B06D, P03, P07, T04, B04, A09D, T08, B02, A11, P05"
X
"B11, T07, A03, A02, B12, A11D, T10, B04, P09, P07, T08, B06D, P06, A06, B10, P11D, P03, T03, P10, T01, B05, T06, A09, A07"
"B04, P12, T08, T12, T07D, P07, B06, B03, A09D, A04, T03, P02, A11, T05, P03, A10, P04, B09, A03D, A01, B07, B12, T09, P11"
"P11, A05, B08, B06, P07D, T04, T08D, B04D, A09, A08, A12, T11, A11, P05, P03, B12, P01, T02, A03, T07, T03, P08, B02, B01"
X
"B11, A03D, B05, T03, A06, B12D, T06, T10, T08, A11, B04, P10, T01, A02, T07D, A07, B06, P11, P07, P03, P06, P09, B10, A09"
"B09, B12, A10, B07, B03, T12, P07D, T09, P11D, A03, T05, A04, T08, P02, P04, P12, B04, A01, A11D, B06, P03, A09, T03, T07"
"T02, B12, A03, T11, P01, P07, P08, B06D, T04, A12, B02, A08, B08, B01, B04D, T07, P03, P11, T03, A05, P05, T08, A11, A09D"
X
"T08D, A02, B12, A07, B11, B05, A11, P09, T03, A03, B06, P03, A09D, T01, B04, P11D, A06, T07, T10, B10, P07, P06, T06, P10"
"A04, P03, B09, A01, P07D, T07, B06, B04, P04, B12, P02, T12, P11, A10, T05, T03D, B03, P12, A11D, T08, A03, T09, A09, B07"
"P08, P11, B01, B06, P01, T11, A05, A12, A09, T03, B12D, P05, T04, B08, T08, P07, B04D, T02, A03, B02, A11, P03D, T07, A08"
X
