"A09, T09D, T05, P04, A05, B04, T06, A02D, P06, T03, T01, P02, B10, B12, P11, B06, P12, A04, A12, B02D, T11, P09, B09, A10"
"T03, P11, B09, A09, P02, A10D, T05, B02, B04, B06, A02, A04, B10, T01, T11, P04, P12, B12, T06, A05, P06, A12D, T09, P09D"
"T01, T09, B10D, B04, P11, T11, T03, A05, A10, B02, A02, P04, P06, A12, T06, B12D, P09, P12D, T05, P02, A09, A04, B06, B09"
X
"P09D, A09, B10, B04, A05, A04, T03, A12, B09, P06, A02, T06, B02, P12, T01, A10, T05, P04, P02, P11D, B12, B06, T11, T09D"
"A12, P09, B09, T06, A10D, B06, T05, A02, T11, P02, B10, T01, P04, B02D, P11, A04, A09, A05, P12D, P06, T03, T09, B12, B04"
"P02, T01D, P06, B12, A10, T03, B02, A04, B10D, T06, T09, T11, P12, P04, A09, P09, A02D, P11, B06, B09, A12, T05, A05, B04"
X
"A09, B12, P11, A05, B09, A02, T03, T05, P09, P06, T09D, P12, B10, T11, T06, B06, A10D, A12, P04, T01D, A04, B02, B04, P02"
"A09, P09, B09, B04, P12D, T06, P04, B10, B12, T03, B06, P02, B02, T05, A05, T11, P06, A04, P11D, A12, T09, A02D, A10, T01"
"A02, B02D, T01, T03, A09, P02, A04, P09, T06D, T09, B12, B09, P06, A10, B04, B06, T05, T11, A05, P11, P04, B10, A12D, P12"
X
"P11D, T06, A04, B12, A10, P06, B02D, A02, P12D, B10, B09, T03, P04, B04, T01, B06, A09, P09, T09, A12, P02, A05, T05, T11"
"P11, T03, T09, T11, B12, P09D, A09, P12, B09, B10D, T01, A05, B02, B06, B04, T05, A12D, P02, A10, A04, P06, A02, T06, P04"
"T05, B06, A09, A02D, P02, T01, T03, P06, P11, A04, A10, A05, P12, B02, T09D, A12, P09, B04, T06, B09, P04, T11, B10, B12D"
X
"T09, P12, T05, B02D, A04, A02, B12, A09, B09, T06, P04, P02, A10, B06, P09D, T01, T03, P06, T11, A05, A12D, P11, B04, B10"
"T09, P04, P11, A12, T11, T06, A02, P06, P09, P02, B10, T01, B02, B06, A10D, B04, B12D, A04, T03, A05, T05, A09, B09, P12D"
"P12, B04, T05, B12, A02D, P04, T03, P02, B09, B10, T06, A05, A09, T09, A10, B02, P09, T01D, A04, A12, P11D, T11, B06, P06"
X
"P09D, T11, B09, T09, P02, P04, T03, T05, T01D, A02, A10, B04, T06, P06, B10, P12, A12, A09, A05, B12, B02D, B06, A04, P11"
"T09, A09, T05, T03, B12, T06, T01, P09, T11, P11, P02, P06, B09, A02D, A05, A12D, A04, B10D, B04, P04, B02, P12, B06, A10"
"A10, T11, P02, P11D, B04, A12, B06, T01, P12D, P04, T03, T09, T06D, P09, B12, A05, T05, A09, A04, P06, B02, A02, B09, B10"
X
"B12D, P04, B04, A09, T06, P02, T05, P06, B09, B02D, P12, P09, A12, A04, T01, T09, A02, A05, T11, B06, A10D, B10, P11, T03"
"T06, B09, B12, P12, A09, B06, A12, P11D, P04, P09, A02D, T11, P06, P02, A05, T09, T05, B02, T01D, A04, B10, T03, B04, A10"
"A02, T09D, T06D, T03, A04, T11, T01, P11, B02, A09, B10, P09D, P12, B06, P04, A10, B04, B09, T05, P06, A05, A12, P02, B12"
X
"T09, A10D, B12D, A12, B06, A05, B02, P04, T01, T05, P09, A04, T03, A02, T11, P11, P02, P06, T06, B09, A09, B10D, B04, P12"
"B09, B06, P04, A09, A12, T03, P02, B12, B10, T11, A04, B04, A10, B02, P09D, A05, A02D, P12, T06, P11, P06, T09, T05, T01D"
"B04, A05, A09, A12, A02, P06, P02, B10, T05, T06D, B09, B06, T01, P11D, A04, P09, B12, T03, B02D, P04, A10, P12, T11, T09"
X
"T05, P12, B02, A12D, B04, T09, B09, B12, A09, A04, A05, B10D, P11, P06, T01, P09D, A10, B06, T11, A02, P02, P04, T06, T03"
"T09, B10, B06, P04, A04, P12, P02, A02, A10, B09, T03, B04, P11D, B02, P09, T11, T01, P06, A09, B12D, A05, A12, T06D, T05"
"B09, A09, B06, B02D, T03, A02, A12, P11, T09, P12, B04, A04, P06, A05, P02, T06, T01D, P04, B10, T11, T05, B12, P09, A10D"
X
"B10D, P02, T05, B06, T03, B02, A05, A10, P06, B09, B04, T06, P09, A02, P12, B12, P11, T09, T01D, A12D, T11, P04, A04, A09"
"A05, B02, B06, B09, T11, T03, B12D, P09, A04, P11, T06, T09D, A02D, P04, A12, P06, P02, A09, P12, B10, A10, T01, B04, T05"
"A02, B06, B12, P04, T05, P06, T06, T01, T09, P02, P09, B02D, A09, A05, A10D, T03, P11, B09, B10, A04, P12D, T11, B04, A12"
X
