"P08, B10, B02, T10, A01, P04, T07, P12D, A12, T05, B05, A02, P05, T08, P11, B04, P01D, A07, A04, T04, B11, T02, A05D, B01"
"P11, B02D, B05, A02, P05, P01, B01, B04, B10, T10, P04, B11D, T05, A04, P08, T02, A12, T07, P12, A05, A01D, A07, T04, T08"
"A12, P12, T02, T10, A07, T04, P01, B05, B01, B02, B11, T08, B10, T05D, A02, B04, A01, A05, P04, P11, T07D, A04D, P08, P05"
X
"A07, B01, B11, T05D, B05, P04, T07, T04, T10, B04, A05, P12, T02, P08, A01, A02, P11, A04D, T08, A12, B02, B10, P05, P01D"
"T02, B11, B10, T07D, T08, T04, B04, P08, B05, P04, A04, P01, P12, A12, P11, B02D, T05, T10D, B01, A07, A02, P05, A01, A05"
"A07, A02, P11, A12, T08, T07, B11, T10, T05, P08, P05D, B02, T04, P01, P12D, P04, B01, B05, T02, B04, A01D, B10, A04, A05"
X
"P11, T04, T08, T05D, A12, P05D, B02D, A05, B10, P04, B11, B05, A04, T02, A07, A02, A01, B01, T07, B04, P01, P08, P12, T10"
"P08, T02, A01, P01D, A07, B05, T07, T08, P12, B02, T10, A02, B10, P05, A12, T04, T05, P04, B11D, A05, A04D, B01, B04, P11"
"B01, T08, A05D, P12, A02, P04, B04, T02, A12, P08, P01, T05, B11, T04, P11, T10, A04, B05, B10, P05, A01D, B02, A07, T07D"
X
"A07, P11, B10, B02, B05, B04, T04, P05, A01, B11, A05D, A04, T10D, B01, T05, P08, P04, A02, P12, T07D, T02, T08, A12, P01"
"P05, P01, B10, T05, T02, A12, T07, A01D, B01, T08, P08, A05, A02, A07, P04, A04, T10, B05, B11, T04, P11, B04D, P12D, B02"
"A07, T10, P11, A01, P01, B11D, T07, A12, A02, B10, T08, T04, A05, T05, P05, B01, P12, B05, A04D, B02D, T02, P04, B04, P08"
X
"P05, B04D, A07, T07D, T10, A05, T05, A12, A02, P01, B11D, A04, P11, B01, T08, B10, B02, B05, P04, P12, T02, P08, A01, T04"
"P04, B04, T07, P01, T02, B02D, P05, T08, T10, P12, A07, T05D, A12, A01, A04, B01, A05D, P08, B11, B10, P11, B05, T04, A02"
"T10D, P05, T07, P11, B10, P01, P08, P04, T04, B02, A12, T02, A05, B05, A01D, T05, A04D, T08, B04, P12, B11, A02, A07, B01"
X
"B10, P11, A04, P08, T07, A01, B01, P05, A05D, A07, P01, T02, T10D, P12, T08, B02, P04, A12, A02, B05, B04, T05, B11D, T04"
"A04, T10, B04, A02, T04, B02, P11, A07, P04, T02, A05, B05, P01D, B01, P05D, T05D, T07, A01, B10, P08, A12, P12, B11, T08"
"A01, P11, B01, A04, A07, B04D, P08, T08, A05, P01, B11, B05, T02, P12D, B10, T10, T04, T05, A12, P05, B02, P04, A02, T07D"
X
"P12, T02, T08, B02, P01, A04, P04, P08, A01, A12, T05, A05D, P05D, T10, B05, B01, B10, A07, T04, B04, T07D, A02, P11, B11"
"B04D, P01, B11, P08, T05, B01, T10, T04, B10, P11, B05, P05, P12, T08, A02, A01D, P04, A12, T07, B02, A04D, A05, A07, T02"
"A12, A01, A02, B02, B11D, A07, T04, T10D, T07, B04, B01, A05, A04, B05, T05, P11, P01, P04, P12D, P05, T08, T02, B10, P08"
X
"T10D, T02, A07, B10, A12, P12, P04, T05, B05, P05, B01, B04, A02, P01D, T08, A04, A01, T04, T07D, A05, P11, B02, B11, P08"
"B05, T07, B10, T02, P08, T05D, P12D, B02D, A07, A01, B11, A05, A12, P01, B04, B01, P11, T10, P04, T04, A04, P05, A02, T08"
"B11, T02, T10, P05D, P01, A01D, B04D, T04, B01, P08, B10, B05, A07, B02, A04, T07, P11, A02, A12, A05, P04, T08, T05, P12"
X
"P11, B02, P04, P12, B11D, T02, A05, A02, A07, A01, T08, B04, P05, B10, P08, B01, A12, B05, A04D, T10D, T07, T04, P01, T05"
"A05D, P12D, T05, P04, B01, A07, T10, B05, P01, T07, T02, A04, P08, B11, B10, A02, A12, A01, B04, B02D, T08, P11, T04, P05"
"T08, A07, P11, T04, B04D, A02, B11, T05D, B02, T07, P12, A05, P01, P04, A12, B01, A01D, P08, B05, T02, P05, B10, T10, A04"
X
"T04, A01, P12, T02, T05, B01, P08, B11, P01, P11, B02D, A12, A07, B05, T10, B10, T07, B04, P05D, T08, A04, P04, A02, A05D"
"B11, T07, P04, A04, T08, B10, P11, P01, B04, A01D, T05, P08, T10D, P05, A02, P12D, A12, A07, A05, T04, B05, B01, T02, B02"
"P12, T10, B01, B02, A07, A01, B04D, B10, A04D, B05, A05, P11, P08, P01, T02, T05, A02, T04, T07, A12, P04, P05, T08, B11D"
X
