"A09, B09D, P09, A07, T02, B05, T08, T03, B03, B12, B02, T01D, P11, A03, B08, A10, T05, P07, A08, A04, T09, P04D, P05, P12"
"T08, B12, P07, A08, T02, T05, T03D, B09, P04, A07, A03, B05, A10, T09, P09, A09, B03, P12, P05, P11, A04, T01, B08D, B02D"
"T09D, P04, B02, A07D, A04, A10, T05, B03, T02, P05, B08, T08, A09, B05, P09, P12, P07D, B09, P11, B12, A03, T03, A08, T01"
X
"P05, P11D, B02, P04, B09, A04, T03, T09, A03, T05, T08, P09, A10, B05, A09, B08D, A08, A07, P07D, B03, T02, T01, P12, B12"
"A03, A04, B05, T08, T01, B08, P07, P09, B09D, T03, B12, P12, P04, A08, T05, P05, B02, A07D, P11, A10, B03, T09D, A09, T02"
"P07, B12, T08, B02D, T03, A03D, P05, B03, T05, A08, A07, A09D, B08, B05, A10, P09, P11, A04, B09, T09, P04, T01, T02, P12"
X
"P05, P11D, B09D, T03D, P09, T08, A09, P04, B05, B02, T02, T09, A08, P07, A03, P12, T05, T01, A10, A07, A04, B03, B12, B08"
"T08, T02, P12, A03, A09D, B12, B03, A04, A10, B09, P07, P04, A07D, T05, P05, P09, T03, P11, B02D, T09, T01, A08, B08, B05"
"B03, T05, A04, T01, P12, T02, T03, A10, B05, B08D, B12, A03D, P07D, P05, B09, P09, A07, T08, A09, B02, P11, A08, T09, P04"
X
"B05, P04, T01, T08, P07, B09, B12, P05, T03D, P11D, B03, P09, A04, T02, A07, A10, T09, T05, A03, B02, A09, P12, B08D, A08"
"P11, T08, B12, A09, B05, P12, T03, T05, T02, A10, A04, P07, B03, A08, P09, T01, A03, B02D, T09, A07D, P05, B09D, B08, P04"
"P04D, T03, A03, B02, B09, B03, T09, T01D, P11, B05, B08, A07, B12, T02, T05, A10, A08, A04, P12, P07D, T08, A09, P05, P09"
X
"B08D, P07D, P09, T08, T03, A09, B03, A10, T02, B02D, T09, P04, T05, A07, T01, B12, P12, A04, A08, B05, B09, P11, A03, P05"
"A04, P05, T02, P09, B05, A09, P07, B02, T09, T01D, P04, T05, B12, P12, B03, B09D, A07, T08, A08, T03D, A03, A10, P11, B08"
"T02, B08, P11D, P04, T09D, B12, P09, B05, P12, A07, B02, A09D, A04, T03, B09, T01, P07, A03, P05, A08, T05, B03, A10, T08"
X
"A09, B08D, B09, B12, A04, P11D, B03, A10, A08, T02, T09, B05, T05, A07, T01, T08, T03, P07, P12, P05, P09, B02D, P04, A03"
"T01D, P07, A03, T08, A07, P12, B08, B02, T02, T09D, T05, P04, B03, A08, A10, T03, P09, P05, B12, P11, A04, A09D, B09, B05"
"B05, A10, T05, P05, B12, B03, P09, T02, B08, A08, P11, P12, T03, T09, P04D, B02, T01, B09, A04, T08, P07, A03D, A07D, A09"
X
"P09, T02, A04, P07, T09D, T05, B09, A08, P04, B08, P11, T03, B02, B03, B05, B12, P12, A09, A10, A07D, A03D, T08, P05, T01"
"A09D, A03, B05, P11, B08, A10, P12, P07D, A07, B12, T08, T05, T02, P04, B02, T09, B09, T01D, T03, B03, P09, A04, P05, A08"
"P07, T09, T01, B03, P11, A10, T05, B08D, P12, B09, P09, A07, T03D, B02, A03, B05, T02, A08, A04, P05, A09, B12, T08, P04D"
X
"A08, T08, B02, A10, B05, P11, A03D, P05, T03D, T01, B12, A07D, P04, P09, A04, T02, B09, P12, B03, T09, T05, B08, A09, P07"
"T05, T01D, P12, A07, P11, B03, B09D, P04, A04, T08, T02, A08, P05, P09, A03, B05, T03, A09, A10, B12, P07D, B08, B02, T09"
"P09, B08, A10, B02D, P05, P12, A04, T02, T01, P11, A03, A08, B03, B12, T03, A07, A09, T09D, B05, T05, P04D, B09, T08, P07"
X
"T02, B03, P05, P12, A07, P09, A04, B08D, T08, B02, A09, A03, P11, B09D, B05, A10, B12, P07, T03D, A08, T01, T09, P04, T05"
"P12, T09, P11D, A08, B03, P09, B12, T02, A09, P07D, T03, B08, B09, P04, T05, A07, B05, A10, A04, P05, T01, A03D, T08, B02"
"A08, P09, B05, T09, P04D, B02D, T02, A09, T05, T03, P07, T01, B08, P12, P05, B09, A10, A03, T08, B03, B12, A04, P11, A07D"
X
"B05, B09, A10, T09, A08, P11, A07, B02D, A04, T02, P05, P12, P09, T01, P07D, P04, T03, A09, B08D, B12, T08, T05, A03, B03"
"T01, T03D, T09D, B08, P04, P11, P09, B03, A07D, B05, P07, T08, B12, B02, P12, A09, P05, A04, A03, A08, T05, T02, A10, B09"
"B09, B03, T03, P11D, P12, A04, A08, B12, A09D, P07, A10, B02, P09, A07, A03, P04D, T09, B05, T01, P05, B08, T05, T08, T02"
X
