"A08, A12D, A07, T01, B09, P10, T09, B11, P02D, A11, B03, B10D, P04, P03, T12, T07, A05, T03, P12, P09, B06, B12, A02, T10"
"T03, A12, P10D, A08, T01, T10, P09, B10, A07, P02, B03, B09, T07, P12, T09D, T12, B11, P03, A11, B12, A05D, B06, A02, P04"
"P10, P03, B09, T03, A05, T01, A07, T12, P02, T09, B11, B03, P09, A08, P04D, T10D, A11D, A02, A12, B10, B06, B12, T07, P12"
X
"A05D, P04, T03, A07, P03, B06, B10D, T10, P10, B09, P02, T07, P12, A08, T01, A02, B12, T12, B11, P09, T09, B03D, A12, A11"
"B03, A11, B10, P04, T07, A12, A05, T03, B11, P09, B06, T10, T09D, P03, P02D, B09, A07, A02, T12, T01, P10D, P12, B12, A08"
"B11D, T10D, A08, P09, P10, P03, A11D, P02, B03, T03, B12, P04, T12, B10, P12, B06, A05, B09, T07, A12, A02, A07, T09, T01"
X
"A12, A07, B06, A05, T12, T01, B03D, P12, P09, T10D, B09, B11, P02, T09, B10, P03, B12, A11, P04, T07, A02, A08, P10, T03D"
"P10, T01, B12, A11, T03, P02D, B09, T07, P04D, B11D, A05, T09, A07, B10, A02, B03, A12, B06, T10, A08, P03, P12, T12, P09"
"P03, P10D, P12, B11, T12, T10, A07, T07, B03, A02, A12, A11D, B09, T03, P04, P02, A05, A08, T01, B06, T09D, P09, B10, B12"
X
"B03, P03, P10, A08, A12, B10, T03D, B09, A05, B06, P12, P04D, A02, T09, P02, A07, B11D, T10, T01, T12, A11, T07, P09, B12"
"B10, P02D, A02, P09, B06, T07, T09D, P10, A11, A08, P12, A12, T03, B03, A05, P04, T12, T10D, B12, T01, B09, P03, B11, A07"
"T12, P09, P12, P03, T03, T10, A02, B09, B10D, A12D, A08, A05, A07, P04, T07, B12, A11D, T01, T09, B03, B06, P02, B11, P10"
X
"A12, A08, B10, T01, P02, P04, T09D, B06, B09, B12, B11D, B03, P03, P10D, T07, A07, A05, A02, T12, P09, A11, P12, T03, T10"
"B12, A05D, P04D, P09, T09, B10, T01, B11, P12, A02, T03, A07, B03, P10, P03, P02, A11D, T10, A12, B06, B09, T07, A08, T12"
"A11, T03, P03, A08, B11, B09, P10, P09, T07, T09, B06, T12, B03D, P04, A07, T10D, B12, P02D, T01, B10, A02, A12, P12, A05"
X
"P12, A05, T12, T10, P04, T07, B06, A07, A08, B10D, P03, T01, P02, B12, B11D, A12, B09, T09, P10, A11D, P09, B03, T03, A02"
"P04, B10, P03, B11, P02, B03, A07, A12D, T01, P12, T07, A02, A11, T03, B12, P10, T09D, B06, T12, B09, P09, T10, A08, A05D"
"T03, A02, B06, A08, B12, B10, T09, B09, P09, T07, T12, P04D, A11, P10, A12, B11, T10D, P03, T01, A05, B03, P12, P02D, A07"
X
"P09, B11, A12, A11D, B10, P04D, P02, A08, B09, P12, A02, B12, T01, T12, P10D, B06, T07, A07, P03, T10, T03, A05, B03, T09"
"P02, P03, T07, B12, T09, B11, T03D, P04, A05D, T10, A08, B09, P09, B06, A12D, T12, P12, T01, A02, A07, B03, P10, B10, A11"
"T03, B06, T10, T01, A02, P03, P12, T12, P04, A11, B03D, B09, T07, B10D, B11, T09, P02D, A07, A08, A05, B12, A12, P09, P10"
X
"B03, B10, T09D, P02D, P10, P09, T10, A05, A07, A11D, P04, T07, T01, P12, T12, B06, B11, B12, A12, P03, T03, A08, A02, B09"
"A08, T10D, B03D, T07, B09, B10, T09, P10, B12, P02, A12, B11, B06, T03, A02, A07, P12, T12, A11, A05D, T01, P04, P09, P03"
"B06, P10D, B09, P09, P04D, T01, A11, P03, P02, B11D, B03, A12, T03, T07, A08, T12, A07, A05, A02, P12, B12, B10, T10, T09"
X
"T09, B12, B10, P03, B06, P02, T01, T03, P12, A05D, P10D, B03, P09, T07, B11D, A12, P04, B09, T12, T10, A07, A02, A11, A08"
"T12, A02, B03, A08, T03D, P09, T07, A05, B12, P12, T10, P02D, B06, T09, P03, T01, A11, P10, B09, P04, B11, A12, A07, B10D"
"T03, B12, B06, T12, P04D, T10, A07, A02, P09, T09, P10, P02, A12, A11D, T07, A08, B11, P12, B10, P03, B03D, A05, T01, B09"
X
"B06, P10, T10D, A02, P04, P02, B10, P12, B11, T01, A08, B09, A07, A05D, T12, P03, P09, T09, A11, B12, T07, B03, T03D, A12"
"B06, B09, P04, T01, T07, B12, P09, A11, A02, T09D, T10, P10, B10D, T03, A07, T12, P03, B11D, A12, P02, P12, A05, B03, A08"
"B09, A11D, P04D, T03, B10, T07, B12, A08, A05, T09, B06, P03, P09, T12, P12, A07, B11, T10, B03, P02, A02, P10D, T01, A12"
X
