"T05, B02, A01, B11, T01, B09, A04, A08, A02, T11D, P07, A11, T09, P02, T02, A05, T07, P05D, P10, P06, B08, B03D, P12, B05"
"T05, P05, P10, P12, A05, T02, A11, B08D, P06, B02, A04, B09, T09, B05, B03, T01, P07D, A08, B11, T11, A02, P02, T07D, A01"
"A08D, P07, B08, A11, B05, P05, A02, A04, B02D, P10, T05, P12D, P02, A05, A01, P06, T07, B11, T01, B03, T02, B09, T09, T11"
X
"T07, P06, A02, P12, P02, B08D, T01, A04, P07D, T02, B05, A08, B09, B02, B11, P10, B03, T05, T11D, A11, A05, A01, T09, P05"
"P07, A08, B05, A02D, B02D, T11, P12, B11, T07, P06, P02, B08, T09, B09, T01, A11, A05, A01, P10, P05D, A04, T02, T05, B03"
"A11, T01, T02, A01, T11, B11, B05, A05, P06, P05, B03, A04, A08D, B09, B02, P02, T05, A02, T07D, P12D, P07, P10, T09, B08"
X
"T02, P10, B03, P06, T11, T01, T07, A11, P02, A04, B09, B11, T09, A05, P07, A02, T05D, B05, A01, P05, P12D, B08, B02, A08D"
"B02, P06, P07, A11, T09, A04, A05, A02D, T01, B05, A01, B03, B11, P05D, T05, P12, A08, B09, P10, B08D, T07, T11, T02, P02"
"B11, T11, T01, T09, T05, T02, B03, A02, P10, P12, T07D, B05, B02D, B09, A04, A08, P02, A11, P05, P06, B08, A01, P07, A05D"
X
"P12, B11, B02, P10, P06, B09, P05, A02, T07, B05, B03, P02, A11, T11D, T01, A01, T02, B08D, T05D, P07, A08, T09, A05, A04"
"P07, B03, B09, P12D, P10, P05, T09, P06, A04, A01, B05, T11, B11, T07, A08, T05, A02D, B08, A05D, T01, A11, P02, B02, T02"
"T11, B02, B05, P07D, B03, T09, P12, A01, T01, A11, T02, P06, P05, A08D, A05, B08, A02, B11, B09, P10, A04, T05, T07D, P02"
X
"B05, P02, P06, B03, A01, A04, A11, T01, T07D, B08D, A05, T09, A02D, T02, P10, P12, P07, B09, T05, B02, B11, T11, P05, A08"
"T11, P06, A08, P10, A02, A04, A05D, P02, B05, A11, P07D, T09, B03, T05D, T07, P12, B11, P05, T01, B02, A01, T02, B08, B09"
"P02, B03, P12, T09, P05D, A11, A02, B02D, A01, P06, T05, B11, B09, B08, P07, A05, T07, B05, T11D, A04, T02, P10, T01, A08"
X
"A05, P10, B03, T01, B11, P05, T11, B08, A01, B02, P07D, A11, P06, A04, T05D, T02, B09, T07, P12D, T09, A08, A02, B05, P02"
"P12, T09, P06, B02D, T02, B09, B05, P10, A11, T05, T01, A04, A02, A01, B03, P02, P05, B08, A05D, B11, T07, P07, T11, A08D"
"A04, B09, B08D, P05, A11, B03D, T09, T07, B11, T02, A08, P10, B02, P07, A05, P02, A02, B05, P06, A01, T11D, P12, T05, T01"
X
"P05, T05D, T11, T09, T01, P12D, B08, P02, B02, P07, A05, P10, P06, T02, A01, A11, B05, B03D, B11, A08, A02, B09, A04, T07"
"P05, B08, P02, P06, A01, B03, B09, T11D, P12, A04, T05, B02D, A02, A08, T07D, P07, B05, P10, B11, A11, A05, T01, T09, T02"
"B02, A08D, A04, P05, B03, A05D, T02, B09, A11, B11, P12, T11, T09, B08, B05, P02, A02, P07D, P10, P06, T07, T01, A01, T05"
X
"T05D, P06, A04, T02, T09, A11, B05, A08, A02D, A01, B02, B09, T01, P07, A05, P12, T07, B11, P05, T11, P10, B03, B08D, P02"
"B11, P12D, T01, T07, B08, B03, A05, A01, P10, A08, B09, T02, A11, B02D, A04, T05, A02, B05, P05D, T11, P02, T09, P07, P06"
"T11D, B08, P06, P10, B11, B02, T09, T07, B03D, B09, A11, T05, A01, P02, A02, P12, P07D, T02, A05, A04, T01, A08, P05, B05"
X
"P05, A04, A08, A11, P07, T09, B03D, P06, T02, A05D, T11, A02, A01, B05, P12, B02D, B09, T01, P02, B08, P10, T05, T07, B11"
"P05, T07D, P07, B09, A04, B08, T01, T09, B03, P12D, T05, P10, B02, P02, B11, T02, A01, B05, A02, P06, A08, T11D, A11, A05"
"B02, A11, A05, P12, B03, T02, T01, B08, B05, A08D, B11, P05D, A04, P06, A01, T05D, T11, T07, P10, P07, A02, P02, B09, T09"
X
"B09, P12, A02, A05, P07, B11, B03D, B02, P02, P06, T02, A11, T11, T01, P10, T09, A01, B08D, P05D, A04, A08, T07, T05, B05"
"T05, A11, B03, T09, B02, T02, T11, A01, P06, A04, P05, T01, B09, P02, A02, B05, A08, A05D, B08, P12, P07D, P10, B11, T07D"
"B09, P07, B03, A05, T07, P05, T02, P10, A02D, T11, T05, B02, B08, P12D, T09, T01, P02, B11, A08D, A11, A04, B05, A01, P06"
X
