"T01, A05, P02, A01, A03, B06, A09, P12, B01, P11D, P04, B03D, T09, T04, T05, B02D, T02, B09, A12, T06, P05, B04, A08, P03"
"T05, B01, B03, T06, T01, A12, P05, T04, B06, A09, P12, B09D, A05, B04, P11, T02, T09, A03D, A08D, P04, P02, P03, A01, B02"
"T09D, B04, B06, B01, P02, B03, B02, T02, A09, P12D, A08, B09, A05, P11, T05D, P03, T04, A12, T01, P05, P04, A01, T06, A03"
X
"B06, A01, A08, B09, B03, P02, B01, A05, P11, T01, T05D, P03, T02, T06, B04, P12, A12D, T09D, A09, B02, A03, P05, T04, P04"
"B01, T09, P05, A09, A12, T05, B04, P03, T01, B03, T04, B09, A03, T06, T02, P11D, A05, A01, P04, B02, B06, P02, A08D, P12D"
"T09, B04, P03D, A12, A01, T05, T01, B02, A03, P12, P04, B01, T02, T04, A09, A08, P02, B03D, P11, A05, P05, B06, B09, T06D"
X
"P12, B04, T04, A12, P03, T09, A08, T01, P05, A09, B06, P11, A03D, P02, B01, A01, B03D, T06D, P04, T02, B09, A05, T05, B02"
"T02, P04, T09, A01, P05, T06, A03, A08D, B06, T01, A09, T04, B03, B04, P11, B09D, A05, T05, B01, P03D, B02, P12, P02, A12"
"T02, B04, A09, P11D, P02, A03, T09, P03, P12, B02D, B03, T01, T06, A08, A12D, T04, P04, P05, B09, B01, A01, B06, A05, T05"
X
"T01, B01, T02, B02, A01, A12, B06, B04, B03, A03, P12, A09, A08, P03D, P05, P11, P04, T06, A05, B09, T04, T09D, T05D, P02"
"P11, A12D, B04, A01, T04, P05, A05, B01, P04, T06D, T05, B09, P12, P03, A09, T01, A03D, B03, T09, B02, A08, T02, P02, B06"
"A09, A01, P03, T05, B09D, T02, P04, B06, B04, T06, T09, P11D, T01, A05, B02, P02, T04, A08, A12, A03, B03, P05, P12D, B01"
X
"T05, P02, P05, P04, B04, B01, T01, P03D, A12D, A01, T09, T02, A08, B02, B09, B03, A05, A09, T04, A03, T06D, B06, P12, P11"
"P05, P02, A09, B04, B01, P04, A03, A12, A01, A08, B09D, A05, T01, T09, P12D, B06, T02, T05, P11D, P03, T04, B03, T06, B02"
"P03, B06, T06, P12, P02, T02, B01, A12, P11, T01, B02D, A03D, T05, P05, A01, P04, B09, A09, B04, T04, T09, A08D, B03, A05"
X
"T05D, P12, T06, A08D, P11D, T04, T09, T02, B02, P02, B01, P05, A05, A01, B04, A12, B09, A03, P04, T01, B06, B03, P03, A09"
"B06, B03D, T06, P05, B09D, B04, P03, A01, B02D, T09, B01, P11, P04, A03, T01, T04, A09, T02, A08, A05, P12, T05, P02, A12"
"A01, A08, P12, T09, T05, A12D, B04, P03D, P11, P02, P04, T06D, A09, P05, T04, T02, T01, B01, B09, B03, B06, A05, B02, A03"
X
"P12, B01, A08, B03, P03D, A01, T04, T02, B06, T01, A09, P05, A12D, T05D, A05, P04, T06, P11, T09, B09, B04, P02, A03, B02"
"T01, B04, T06, A09, B02D, T09, P05, P11, T05, P12D, B09, A12, A01, B06, A08, B01, A05, B03D, A03, T02, P02, T04, P03, P04"
"A08D, T09, T02, B06, A12, P02, B01, P03, B09, T04, T01, T06, A01, P11D, P12, A09, P05, B04, P04, A05, B02, B03, T05, A03D"
X
"B03D, P04, P05, A03, T06D, P12, B06, A05, B02D, P02, B09, P03, B04, A08, A01, A12, T01, T09, P11, B01, A09, T02, T04, T05"
"B02, B09, T02, T05D, A12, B06, P03D, B01, P05, T06, A09, A05, T01, A03D, P04, P02, B04, B03, A08, P12, P11, T04, T09, A01"
"B01, T06, A01, A12, A05, B03, T09D, T02, T01, P02, B02, P12D, P04, B09, P11, B04, P03, P05, T05, T04, A09, B06, A03, A08D"
X
"T09, T05, P02, T01, B06, B02D, B09D, A01, A09, A05, B04, P05, P03, B03, A12, P04, A08, T06, P11D, T04, T02, B01, P12, A03"
"B02, A08, A09, P02, A03, A12D, P11, A01, B06, P12, B01, P03D, T02, T09D, T05, T04, P04, A05, B04, T01, B09, T06, B03, P05"
"T09, P12D, B03D, T02, A03, A05, P05, P11, T06D, P02, A09, T01, B09, A12, A01, T05, P03, B02, T04, P04, B04, B06, A08, B01"
X
"A12, P05, B06, A05, T06, T02, P02, A09, B04, T09, T01, A08D, B09, P03, T04, P11D, A01, B03, A03, B01, P04, T05D, B02, P12"
"P12, T02, P02, B02, B03D, T06D, A09, P03D, A05, B09, B06, P04, B01, T09, T04, A03, P11, T01, A08, P05, T05, B04, A01, A12"
"T01, P04, T04, P12D, T02, A03, B09, A08, A05, T05, A01, P03, P11, B03, T09D, P02, B04, T06, P05, B02D, B01, B06, A12, A09"
X
