"A06, B09, B10D, A03, T06, P02, P04D, T11, P03, A01D, B12, T07, A11, P08, P11, B05, T09, T05, B11, A12, P01, T10, A07, B01"
"T11, P08, A12, T10, A11, B05, B01D, T06D, A03, A07, T09, B09, P03, P04, P02, A01, B11, P11, A06, T07, P01, T05, B12D, B10"
"T06, B11, B10, B09, B12, T07, A03, A12D, A07D, B01, P04, T10D, T05, T09, P02, B05, P08, A01, T11, P03, A11, A06, P01, P11"
X
"T06D, B01, A12, P01, A07, T05, B09, P03, T09, B10D, P11D, A03, B12, P02, A01, T10, T11, T07, B11, A06, P08, P04, A11, B05"
"T06, T10, T07, P01, B09, T11, A12, B05, T05, A01, P04D, A03, P11, P03, P02, B12D, A11, A07, B11, T09D, P08, B01, B10, A06"
"T05, A03, P11, B09, T07, B10, A01, T09, P02, A06, P03, B01D, P08, B12, A12D, P01, T10, B11, A11, A07D, T06, T11, P04, B05"
X
"B12, A01, B11, P01, B01, A12, T06D, P11D, T11, A03, A11, T10, B05, B10, T09D, P08, P03, A07, B09, P02, T05, P04, A06, T07"
"A06, B09, T09, B10D, T11, A12D, T06, A07, P02, T10, P01, P03, P11, T07, P08, T05, B12, B01, B11, A01D, B05, A11, A03, P04"
"P03, A01, B10, B11, T11, P08, A07D, T05, P11, B05, P01, B01, A03, A11, A06, T07, T06, T09, B09, A12, B12D, T10, P04, P02D"
X
"P02, P03, T07, B05, T06D, B12D, T11, P01, T10, P08, B11, A03, P04, A01, B10, P11, A11, T05, B01, B09, T09, A12D, A07, A06"
"T05, A12, P11, B01D, A11, T11, P03, B12, A07, P02, P01, A01, T09, P08, P04D, B09, B05, B11, B10D, A06, T10, T06, A03, T07"
"T10D, P03, T05, B10, B01, B11, P08, T07, B09, A07, T11, T09D, P02, P04, A12, P11D, B05, A06, T06, B12, A11, P01, A01, A03"
X
"B01, T11, B11, B05, B12, T05, P03, T09, A07D, A01D, A06, A03, T07, A11, P11, T10, T06, P04, P02D, B09, P08, A12, P01, B10"
"P04D, T11, P02, A07, B09, B01D, A11, A06, A03, P01, T06, P08, A01, P11, B10, B11, A12, B12, T10, B05, P03, T07, T09D, T05"
"B01, B10D, T10, B05, A06, P08, B12D, T11, A11, A03, P04, P02, P03, A07, B11, A12, A01, T05, T06D, T09, P01, P11, T07, B09"
X
"B12, B10, T10, T07, B11, A11, B09, B05, A01D, A12D, B01D, P11, T09, T11, T05, A03, P04, P03, A07, P01, P08, P02, A06, T06"
"B12D, P01, T09D, A11, A06, B09, A03, A12, A07, P03, T06, T05, T11, T07, B01, B11, T10, P11, B10D, B05, A01, P04, P02, P08"
"A01, B09, P08, P11D, B05, B12, T05, A06, T09, B11, T07, B01, T11, A12, T06D, A03, P02, T10D, A07, P04, P03, A11, P01, B10"
X
"B12D, T09, P11, B11, T06, A06, T10, T07, A12, B01, P04, P01, P08, T11, A01, B05, P03, A07D, T05, P02D, B09, B10, A11, A03"
"B12, P01, B10, B09, B11, B05, P11, A12D, T11, A11, P02, A07, T09D, P04, A06, B01D, P03, P08, A01, T05, T07, A03, T10, T06"
"A07, T07, B10, A03, A11, T06, B01, A12, B05, P01, P03, B11, T05, P04D, P11D, B09, P08, T11, T10D, P02, A06, T09, B12, A01"
X
"A07D, P04, P08, A03, A06, T06, B12, B11, A12, P03, T09, B09, T07, T10, B10D, B05, T11, A01, P02, T05, P11, P01, A11, B01D"
"B12, P11, B05, T07, P03, B01, A03, B09, P01, B11, A06, P04, P02D, T10D, B10, A12, T06, T11, T09, A11, A01D, P08, T05, A07"
"P01, B10, T07, B01, A11, B09, A03, A12D, B11, T06, A01, T11, T10, A07, B05, P08, T09, T05, P03, P04, P02, B12D, P11D, A06"
X
"A03, B09, A12, B10, B05, A01, T10D, P04, T11, A06, B11, T06, P01, A07, P03, P02, P08, B12D, A11, P11D, B01, T07, T05, T09"
"T06, A01, B05, T05, A07, T09D, P08, P02D, A11, B11, B09, T11, T10, P03, P04, A06, P01, B12, T07, B10D, A03, A12, B01, P11"
"T10, T06D, P01, A11, A03, A07D, P04D, A06, B12, P11, B11, A12, T07, B01, B10, P08, T11, B05, P02, A01, B09, T09, P03, T05"
X
"B12, P01, B11, B10D, T06, T05, P04, P02, A12, T07, P08, B09, A11, P11, P03, T09, A01D, A07D, T11, A06, T10, B05, A03, B01"
"B05, T07, B11, T09, B10, P02D, A11, T10, P03, A03, T11, P11, T06D, A07, P08, B09, P04D, P01, A01, A12, B12, B01, T05, A06"
"A11, P02, A06, B11, T06, T07, P04, A07, T10D, T11, B12D, T05, P01, T09, A12, P11D, P08, A03, A01, B01, P03, B10, B05, B09"
X
